id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.15087E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eae264e8,5d379d53,1,0,20362,320,50,2333,0,39,-1,157
1.15088E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,1b190e80,ee2ccecf,ecb851b2,4,0,21665,320,50,2493,3,35,-1,117
1.15089E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,31f9b704,8b42429f,e9b8d8d7,1,0,6563,320,50,572,2,39,-1,32
1.15091E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,a4026f35,a9fb0439,1,0,21611,320,50,2480,3,297,100111,61
1.15091E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a46ef1,ae637522,0f2161f8,a99f214a,aa2ae930,6918390d,1,2,21611,320,50,2480,3,297,100111,61
1.15091E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e960ae63,3bd9e8e7,1,0,15701,320,50,1722,0,35,-1,79
1.15091E+18,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c776ba2a,7801e8d9,0f2161f8,b4c143a5,611df664,13736a27,4,0,21311,320,50,2449,0,163,100105,91
1.15092E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28ccc81f,81b42528,1,0,15707,320,50,1722,0,35,-1,79
1.15094E+19,0,14102100,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,062f6e63,2b127119,1,2,21234,320,50,2434,3,163,100088,61
1.15095E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,3fa0ad4c,7abbbd5c,1,0,20632,320,50,2374,3,39,-1,23
1.15095E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9976ef0b,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
1.15095E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,7beab5cb,b383484e,1,2,18993,320,50,2161,0,35,100034,157
1.15096E+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0e5605e0,96629d1d,1,0,20148,320,50,2306,3,39,-1,23
1.15097E+19,0,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,664cd55b,be87996b,1,2,16615,320,50,1863,3,39,-1,23
1.15097E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,2203a096,1,0,15705,320,50,1722,0,35,-1,79
1.15104E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,b1691d53,0135c685,1,0,20980,320,50,2371,0,551,100217,46
1.15104E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,905d8ff8,6332421a,1,0,15701,320,50,1722,0,35,-1,79
1.15106E+19,0,14102100,1005,1,93377b07,7212918d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e66520c8,d787e91b,1,0,20596,320,50,2161,0,35,100131,157
1.15106E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,7e816e68,d69900da,d0d694e4,1,0,20751,320,50,1895,0,681,100028,101
1.15109E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,158e4944,1,0,15701,320,50,1722,0,35,-1,79
1.15111E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b061975,c6263d8a,1,0,17653,300,250,1994,2,39,-1,33
1.15111E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,616b607f,779d90c2,1,0,15699,320,50,1722,0,35,100083,79
1.15113E+19,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,baae93c5,8bfcd3c6,1,0,17037,320,50,1934,2,39,-1,16
1.15114E+18,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7ed30f6c,57b3c6c3,1,0,20634,320,50,2374,3,39,-1,23
1.15115E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1da6641,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1.15116E+19,1,14102100,1005,0,e44772b6,e0d6262b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1442fba,84ebbcd4,1,0,20359,216,36,2333,0,39,-1,157
1.15117E+19,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3fc31814,a6828c3e,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
1.15117E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d7883b38,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
1.15118E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,967feb5f,ffe69079,1,2,1272,320,50,196,3,303,-1,15
1.15118E+19,1,14102100,1005,0,da79c793,71ed77a0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f8bc9aa,84ebbcd4,1,0,18993,320,50,2161,0,35,-1,157
1.15124E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c5f72cc,ff717dd1,1,0,15708,320,50,1722,0,35,-1,79
1.15125E+19,0,14102100,1002,0,763a42b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,56174220,3bcd3fc8,8c7fba0c,0,0,16920,320,50,1899,0,431,100077,117
1.15127E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.15128E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6769bdb2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
1.15128E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb0fc146,711ee120,1,0,15702,320,50,1722,0,35,-1,79
1.15129E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,3bd9e8e7,1,0,15705,320,50,1722,0,35,-1,79
1.15129E+18,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c862dbf,684581ce,1,0,19950,320,50,1800,3,167,100077,23
1.1513E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,66556032,abcbd1c5,1f0bc64f,1,0,18993,320,50,2161,0,35,100161,157
1.1513E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,51a1be90,711ee120,1,0,15701,320,50,1722,0,35,100083,79
1.15131E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e8937587,d9b5648e,0f2161f8,a99f214a,5365f89b,72a00661,1,0,20153,320,50,2307,3,163,-1,61
1.15132E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,700905f8,cdfde03b,1,0,20362,320,50,2333,0,39,-1,157
1.15134E+19,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,ead8dfba,ee007ad3,1,0,18993,320,50,2161,0,35,-1,157
1.15135E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86f49af3,ecb851b2,1,0,15704,320,50,1722,0,35,-1,79
1.15136E+19,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,373b94da,d4897fef,1,0,16208,320,50,1800,3,167,-1,23
1.15137E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e419006,7294839b,1,0,15708,320,50,1722,0,35,100084,79
1.15137E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,15705,320,50,1722,0,35,-1,79
1.15137E+19,0,14102100,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c44efedd,d787e91b,1,0,19950,320,50,1800,3,167,100077,23
1.15138E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5eee81e,d25693ce,1,0,15702,320,50,1722,0,35,-1,79
1.15141E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dffefb1a,ecb851b2,1,0,15701,320,50,1722,0,35,100084,79
1.15142E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
1.15144E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,23050e1a,2203a096,1,0,15702,320,50,1722,0,35,100084,79
1.15144E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,63d89360,ae637522,0f2161f8,a99f214a,e0ce2324,b4e5827b,1,2,21611,320,50,2480,3,297,100111,61
1.15145E+18,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc619eff,1f0bc64f,1,0,17914,320,50,2043,2,39,100084,32
1.15145E+19,0,14102100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,92fff9a5,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
1.15149E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d1126f65,3bd9e8e7,1,0,15708,320,50,1722,0,35,100084,79
1.15149E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c3ca209b,553f099b,1,0,15703,320,50,1722,0,35,-1,79
1.15149E+19,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,e09ccdeb,a326aa30,1,0,20312,320,50,1780,0,1711,100077,48
1.15158E+19,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a5a6cdac,33c9c797,1,0,20352,320,50,2333,0,39,-1,157
1.15159E+19,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,9de28234,3cedf4dd,1,0,20596,320,50,2161,0,35,-1,157
1.15162E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ee9cf5d,8b1aa260,1,0,15699,320,50,1722,0,35,-1,79
1.15162E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1e42b0aa,24f6b932,1,0,15701,320,50,1722,0,35,100084,79
1.15163E+19,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,abd6ca66,fce66524,1,0,20596,320,50,2161,0,35,-1,157
1.15164E+19,0,14102100,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,3d614644,d7b69ccd,05e3afbf,0,0,19665,320,50,2253,2,303,-1,52
1.15165E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,1f848f5e,a4b0a5ea,1,0,20596,320,50,2161,0,35,-1,157
1.15165E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,693bff3e,06fbfd42,1,0,15699,320,50,1722,0,35,-1,79
1.15166E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c0e3037f,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
1.15166E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,aa48d0c8,8bc6a44f,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
1.15167E+19,0,14102100,1002,0,d70360ea,39b3d1ff,50e219e0,ecad2386,7801e8d9,07d7df22,d625105b,94f3249c,8a332ed1,0,0,21694,320,50,2497,3,43,100151,42
1.15168E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2fe74cbc,6332421a,1,0,15703,320,50,1722,0,35,100084,79
1.15172E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,9fbe7e2c,7a044878,1,0,18993,320,50,2161,0,35,-1,157
1.15174E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fa5be12f,a5bce124,1,0,15705,320,50,1722,0,35,-1,79
1.15174E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd4089ca,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1.15177E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,2dc717e5,ab57115f,1,0,18648,320,50,1092,3,1835,100156,61
1.1518E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,4a7f611e,7abbbd5c,1,2,377,320,50,112,3,1319,-1,15
1.15181E+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,a161e976,0b0e5bc5,1,0,16989,320,50,1926,2,39,100128,13
1.15183E+19,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,971728ed,ee007ad3,1,0,19665,320,50,2253,2,303,-1,52
1.15184E+19,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c7b94b8e,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
1.15185E+19,0,14102100,1005,0,a831e579,8a429b45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f4acd7c5,945dd5c4,1,0,20366,320,50,2333,0,39,-1,157
1.15185E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,94d1b0f2,aad45b01,1,0,20508,320,50,2351,3,163,100020,61
1.15187E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,08ddae16,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
1.15187E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a46ef1,ae637522,0f2161f8,a99f214a,0c4aaed6,d0e8e253,1,2,21611,320,50,2480,3,297,100111,61
1.15187E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e065f46d,6569eeb3,1,0,15706,320,50,1722,0,35,100084,79
1.15188E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4db484cd,cdfde03b,1,0,20362,320,50,2333,0,39,-1,157
1.15189E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,28444dcf,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
1.15192E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,50f14382,779d90c2,1,0,15705,320,50,1722,0,35,-1,79
1.15193E+19,1,14102100,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fbbdede0,44c701de,1,0,19665,320,50,2253,2,303,-1,52
1.15193E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,00b82a5c,2ceae30f,a9fb0439,1,3,17163,320,50,1955,3,163,100193,71
1.15193E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99c72809,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.15197E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,fc51ca94,aa9a0db4,fa61e8fe,4,0,21665,320,50,2493,3,35,-1,117
1.15202E+19,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2b0643aa,5.06E+09,1,0,19772,320,50,2227,0,687,100081,48
1.15202E+19,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e32fe039,2203a096,1,0,17614,320,50,1993,2,1063,-1,33
1.15204E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f5ba6c2,158e4944,1,0,15701,320,50,1722,0,35,-1,79
1.15204E+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,083ba908,c6263d8a,1,0,20352,320,50,2333,0,39,-1,157
1.15204E+19,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9ab65c6b,c526f813,1,0,19665,320,50,2253,2,303,-1,52
1.15204E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,159293ee,0eb711ec,1,0,17586,320,50,1991,2,39,-1,33
1.15204E+18,0,14102100,1005,0,d6f0c11f,a8546a2d,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,e283e5c2,d787e91b,1,0,18993,320,50,2161,0,35,-1,157
1.15205E+19,1,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,9a2b0b98,2573dd72,1,0,20251,320,50,2323,0,687,100081,48
1.15206E+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,743f0f54,dab059c4,1,0,20366,320,50,2333,0,39,-1,157
1.15208E+19,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c00b22fd,779d90c2,1,0,19771,320,50,2227,0,687,-1,48
1.15209E+19,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ca6ae17b,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
1.1521E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,08dc6bfe,5db079b5,1,2,15705,320,50,1722,0,35,100084,79
1.15211E+19,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c4c6b407,b04517f6,1,0,19016,300,250,2162,2,39,-1,33
1.15214E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfe2e3d2,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
1.15217E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,ab81c47b,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
1.15218E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,375c3d47,1,0,15706,320,50,1722,0,35,-1,79
1.15219E+19,1,14102100,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,2203a096,1,0,17654,300,250,1994,2,39,-1,33
1.15221E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a914421a,3bd9e8e7,1,0,15703,320,50,1722,0,35,-1,79
1.15225E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6a549d6,84ebbcd4,1,0,17614,320,50,1993,2,1063,100084,33
1.15226E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5fc654cf,293291c1,1,0,15699,320,50,1722,0,35,100084,79
1.15226E+19,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09d47c7d,7e4efdcd,1,0,19665,320,50,2253,2,303,-1,52
1.15227E+19,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0ede52b6,e9b8d8d7,1,0,20346,300,250,2331,2,39,-1,23
1.15228E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70051795,5096d134,1,0,15701,320,50,1722,0,35,100084,79
1.1523E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,576ea112,2347f47a,0f2161f8,a99f214a,b180752f,649e7a14,1,0,375,320,50,112,3,1319,-1,15
1.15233E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,78d9bd10,1,0,15704,320,50,1722,0,35,-1,79
1.15235E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,48476725,d9b5648e,0f2161f8,a99f214a,23252375,aad45b01,1,0,20980,320,50,2371,0,551,100215,46
1.15238E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7acb2998,8a4875bd,1,0,15699,320,50,1722,0,35,100084,79
1.15239E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,78c2f7dc,29c9953a,d1bd46c0,1,2,21611,320,50,2480,3,297,100111,61
1.15242E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,37b3c191,a5bce124,1,0,15703,320,50,1722,0,35,-1,79
1.15242E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,036ff66a,0ebb2d8a,1,0,15699,320,50,1722,0,35,-1,79
1.15245E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,468ce0f5,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.15248E+19,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14e6fc92,57b3c6c3,1,0,16858,320,50,1887,3,39,100199,23
1.1525E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f5fe9cc8,2203a096,1,0,15702,320,50,1722,0,35,100084,79
1.15252E+19,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cce4510,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
1.15255E+19,0,14102100,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d322da69,3de05cb4,1,2,14985,320,50,1637,0,161,100046,91
1.15256E+19,1,14102100,1005,1,22d080df,6eb534a7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,567b3c9d,900981af,1,2,20596,320,50,2161,0,35,100034,157
1.15259E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad00a91c,c6263d8a,1,0,15708,320,50,1722,0,35,-1,79
1.1526E+19,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,717ed358,a5bce124,1,0,17753,320,50,1993,2,1063,-1,33
1.1526E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b482973c,ecb851b2,1,0,15708,320,50,1722,0,35,-1,79
1.1526E+19,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,85102024,8945938d,158e4944,4,0,21665,320,50,2493,3,35,-1,117
1.15264E+19,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5d52b683,c6263d8a,1,0,17653,300,250,1994,2,39,-1,33
1.15265E+19,0,14102100,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dec822b5,6ac9eb05,1,0,19771,320,50,2227,0,687,100077,48
1.15266E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,64902b86,cbb77256,1,0,15699,320,50,1722,0,35,100084,79
1.15269E+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,115a7e20,0eb711ec,1,0,15705,320,50,1722,0,35,100084,79
1.1527E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c9c7b443,99e427c9,1,0,20508,320,50,2351,3,163,100020,61
1.1527E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,97d23ae4,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
1.15274E+19,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40759103,4ea23a13,1,0,17914,320,50,2043,2,39,100084,32
1.15275E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,7eef184d,1,0,15705,320,50,1722,0,35,-1,79
1.15276E+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,aaffed8f,1,0,15704,320,50,1722,0,35,-1,79
1.15276E+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,be7bbf93,2347f47a,cef3e649,4e5d31b8,699f69bd,0b188ab3,1,0,375,320,50,112,3,1319,-1,15
1.15276E+19,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1c9228d1,0a10024e,1,0,18993,320,50,2161,0,35,-1,157
